onet_soc_code,onet_plus_title,noc_2021,noc_plus_title,equal_weight,path_weight,base_weight,down_weight
23-1011.00,23-1011.00: Lawyers,41101,41101: Lawyers and Quebec notaries,1,1,1,1
25-1051.00,"25-1051.00: Atmospheric, Earth, Marine, and Space Sciences Teachers, Postsecondary",41200,41200: University professors and lecturers,0.029411764705882353,1,0.05405405405405406,0.09302325581395347
25-1081.00,"25-1081.00: Education Teachers, Postsecondary",41200,41200: University professors and lecturers,0.029411764705882353,1,0.05405405405405406,0.09302325581395347
25-1082.00,"25-1082.00: Library Science Teachers, Postsecondary",41200,41200: University professors and lecturers,0.029411764705882353,1,0.05405405405405406,0.09302325581395347
25-1011.00,"25-1011.00: Business Teachers, Postsecondary",41200,41200: University professors and lecturers,0.029411764705882353,0.5,0.02702702702702703,0.02325581395348837
25-1021.00,"25-1021.00: Computer Science Teachers, Postsecondary",41200,41200: University professors and lecturers,0.029411764705882353,0.5,0.02702702702702703,0.02325581395348837
25-1022.00,"25-1022.00: Mathematical Science Teachers, Postsecondary",41200,41200: University professors and lecturers,0.029411764705882353,0.5,0.02702702702702703,0.02325581395348837
25-1031.00,"25-1031.00: Architecture Teachers, Postsecondary",41200,41200: University professors and lecturers,0.029411764705882353,0.5,0.02702702702702703,0.02325581395348837
25-1032.00,"25-1032.00: Engineering Teachers, Postsecondary",41200,41200: University professors and lecturers,0.029411764705882353,0.5,0.02702702702702703,0.02325581395348837
25-1041.00,"25-1041.00: Agricultural Sciences Teachers, Postsecondary",41200,41200: University professors and lecturers,0.029411764705882353,0.5,0.02702702702702703,0.02325581395348837
25-1042.00,"25-1042.00: Biological Science Teachers, Postsecondary",41200,41200: University professors and lecturers,0.029411764705882353,0.5,0.02702702702702703,0.02325581395348837
25-1043.00,"25-1043.00: Forestry and Conservation Science Teachers, Postsecondary",41200,41200: University professors and lecturers,0.029411764705882353,0.5,0.02702702702702703,0.02325581395348837
25-1052.00,"25-1052.00: Chemistry Teachers, Postsecondary",41200,41200: University professors and lecturers,0.029411764705882353,0.5,0.02702702702702703,0.02325581395348837
25-1053.00,"25-1053.00: Environmental Science Teachers, Postsecondary",41200,41200: University professors and lecturers,0.029411764705882353,0.5,0.02702702702702703,0.02325581395348837
25-1054.00,"25-1054.00: Physics Teachers, Postsecondary",41200,41200: University professors and lecturers,0.029411764705882353,0.5,0.02702702702702703,0.02325581395348837
25-1061.00,"25-1061.00: Anthropology and Archeology Teachers, Postsecondary",41200,41200: University professors and lecturers,0.029411764705882353,0.5,0.02702702702702703,0.02325581395348837
25-1062.00,"25-1062.00: Area, Ethnic, and Cultural Studies Teachers, Postsecondary",41200,41200: University professors and lecturers,0.029411764705882353,0.5,0.02702702702702703,0.02325581395348837
25-1063.00,"25-1063.00: Economics Teachers, Postsecondary",41200,41200: University professors and lecturers,0.029411764705882353,0.5,0.02702702702702703,0.02325581395348837
25-1064.00,"25-1064.00: Geography Teachers, Postsecondary",41200,41200: University professors and lecturers,0.029411764705882353,0.5,0.02702702702702703,0.02325581395348837
25-1065.00,"25-1065.00: Political Science Teachers, Postsecondary",41200,41200: University professors and lecturers,0.029411764705882353,0.5,0.02702702702702703,0.02325581395348837
25-1066.00,"25-1066.00: Psychology Teachers, Postsecondary",41200,41200: University professors and lecturers,0.029411764705882353,0.5,0.02702702702702703,0.02325581395348837
25-1067.00,"25-1067.00: Sociology Teachers, Postsecondary",41200,41200: University professors and lecturers,0.029411764705882353,0.5,0.02702702702702703,0.02325581395348837
25-1071.00,"25-1071.00: Health Specialties Teachers, Postsecondary",41200,41200: University professors and lecturers,0.029411764705882353,0.5,0.02702702702702703,0.02325581395348837
25-1072.00,"25-1072.00: Nursing Instructors and Teachers, Postsecondary",41200,41200: University professors and lecturers,0.029411764705882353,0.5,0.02702702702702703,0.02325581395348837
25-1111.00,"25-1111.00: Criminal Justice and Law Enforcement Teachers, Postsecondary",41200,41200: University professors and lecturers,0.029411764705882353,0.5,0.02702702702702703,0.02325581395348837
25-1112.00,"25-1112.00: Law Teachers, Postsecondary",41200,41200: University professors and lecturers,0.029411764705882353,0.5,0.02702702702702703,0.02325581395348837
25-1113.00,"25-1113.00: Social Work Teachers, Postsecondary",41200,41200: University professors and lecturers,0.029411764705882353,0.5,0.02702702702702703,0.02325581395348837
25-1121.00,"25-1121.00: Art, Drama, and Music Teachers, Postsecondary",41200,41200: University professors and lecturers,0.029411764705882353,0.5,0.02702702702702703,0.02325581395348837
25-1122.00,"25-1122.00: Communications Teachers, Postsecondary",41200,41200: University professors and lecturers,0.029411764705882353,0.5,0.02702702702702703,0.02325581395348837
25-1123.00,"25-1123.00: English Language and Literature Teachers, Postsecondary",41200,41200: University professors and lecturers,0.029411764705882353,0.5,0.02702702702702703,0.02325581395348837
25-1124.00,"25-1124.00: Foreign Language and Literature Teachers, Postsecondary",41200,41200: University professors and lecturers,0.029411764705882353,0.5,0.02702702702702703,0.02325581395348837
25-1125.00,"25-1125.00: History Teachers, Postsecondary",41200,41200: University professors and lecturers,0.029411764705882353,0.5,0.02702702702702703,0.02325581395348837
25-1126.00,"25-1126.00: Philosophy and Religion Teachers, Postsecondary",41200,41200: University professors and lecturers,0.029411764705882353,0.5,0.02702702702702703,0.02325581395348837
25-1192.00,"25-1192.00: Family and Consumer Sciences Teachers, Postsecondary",41200,41200: University professors and lecturers,0.029411764705882353,0.5,0.02702702702702703,0.02325581395348837
25-1193.00,"25-1193.00: Recreation and Fitness Studies Teachers, Postsecondary",41200,41200: University professors and lecturers,0.029411764705882353,0.5,0.02702702702702703,0.02325581395348837
19-4061.00,19-4061.00: Social Science Research Assistants,41201,41201: Post-secondary teaching and research assistants,0.3333333333333333,0.5,0.3333333333333333,0.3333333333333333
25-3041.00,25-3041.00: Tutors,41201,41201: Post-secondary teaching and research assistants,0.3333333333333333,0.5,0.3333333333333333,0.3333333333333333
25-9044.00,"25-9044.00: Teaching Assistants, Postsecondary",41201,41201: Post-secondary teaching and research assistants,0.3333333333333333,0.5,0.3333333333333333,0.3333333333333333
25-1194.00,"25-1194.00: Career/Technical Education Teachers, Postsecondary",41210,41210: College and other vocational instructors,0.030303030303030304,1,0.05714285714285714,0.10256410256410256
25-3011.00,"25-3011.00: Adult Basic Education, Adult Secondary Education, and English as a Second Language Instructors",41210,41210: College and other vocational instructors,0.030303030303030304,1,0.05714285714285714,0.10256410256410256
25-1011.00,"25-1011.00: Business Teachers, Postsecondary",41210,41210: College and other vocational instructors,0.030303030303030304,0.5,0.02857142857142857,0.02564102564102564
25-1021.00,"25-1021.00: Computer Science Teachers, Postsecondary",41210,41210: College and other vocational instructors,0.030303030303030304,0.5,0.02857142857142857,0.02564102564102564
25-1022.00,"25-1022.00: Mathematical Science Teachers, Postsecondary",41210,41210: College and other vocational instructors,0.030303030303030304,0.5,0.02857142857142857,0.02564102564102564
25-1031.00,"25-1031.00: Architecture Teachers, Postsecondary",41210,41210: College and other vocational instructors,0.030303030303030304,0.5,0.02857142857142857,0.02564102564102564
25-1032.00,"25-1032.00: Engineering Teachers, Postsecondary",41210,41210: College and other vocational instructors,0.030303030303030304,0.5,0.02857142857142857,0.02564102564102564
25-1041.00,"25-1041.00: Agricultural Sciences Teachers, Postsecondary",41210,41210: College and other vocational instructors,0.030303030303030304,0.5,0.02857142857142857,0.02564102564102564
25-1042.00,"25-1042.00: Biological Science Teachers, Postsecondary",41210,41210: College and other vocational instructors,0.030303030303030304,0.5,0.02857142857142857,0.02564102564102564
25-1043.00,"25-1043.00: Forestry and Conservation Science Teachers, Postsecondary",41210,41210: College and other vocational instructors,0.030303030303030304,0.5,0.02857142857142857,0.02564102564102564
25-1052.00,"25-1052.00: Chemistry Teachers, Postsecondary",41210,41210: College and other vocational instructors,0.030303030303030304,0.5,0.02857142857142857,0.02564102564102564
25-1053.00,"25-1053.00: Environmental Science Teachers, Postsecondary",41210,41210: College and other vocational instructors,0.030303030303030304,0.5,0.02857142857142857,0.02564102564102564
25-1054.00,"25-1054.00: Physics Teachers, Postsecondary",41210,41210: College and other vocational instructors,0.030303030303030304,0.5,0.02857142857142857,0.02564102564102564
25-1061.00,"25-1061.00: Anthropology and Archeology Teachers, Postsecondary",41210,41210: College and other vocational instructors,0.030303030303030304,0.5,0.02857142857142857,0.02564102564102564
25-1062.00,"25-1062.00: Area, Ethnic, and Cultural Studies Teachers, Postsecondary",41210,41210: College and other vocational instructors,0.030303030303030304,0.5,0.02857142857142857,0.02564102564102564
25-1063.00,"25-1063.00: Economics Teachers, Postsecondary",41210,41210: College and other vocational instructors,0.030303030303030304,0.5,0.02857142857142857,0.02564102564102564
25-1064.00,"25-1064.00: Geography Teachers, Postsecondary",41210,41210: College and other vocational instructors,0.030303030303030304,0.5,0.02857142857142857,0.02564102564102564
25-1065.00,"25-1065.00: Political Science Teachers, Postsecondary",41210,41210: College and other vocational instructors,0.030303030303030304,0.5,0.02857142857142857,0.02564102564102564
25-1066.00,"25-1066.00: Psychology Teachers, Postsecondary",41210,41210: College and other vocational instructors,0.030303030303030304,0.5,0.02857142857142857,0.02564102564102564
25-1067.00,"25-1067.00: Sociology Teachers, Postsecondary",41210,41210: College and other vocational instructors,0.030303030303030304,0.5,0.02857142857142857,0.02564102564102564
25-1071.00,"25-1071.00: Health Specialties Teachers, Postsecondary",41210,41210: College and other vocational instructors,0.030303030303030304,0.5,0.02857142857142857,0.02564102564102564
25-1072.00,"25-1072.00: Nursing Instructors and Teachers, Postsecondary",41210,41210: College and other vocational instructors,0.030303030303030304,0.5,0.02857142857142857,0.02564102564102564
25-1111.00,"25-1111.00: Criminal Justice and Law Enforcement Teachers, Postsecondary",41210,41210: College and other vocational instructors,0.030303030303030304,0.5,0.02857142857142857,0.02564102564102564
25-1112.00,"25-1112.00: Law Teachers, Postsecondary",41210,41210: College and other vocational instructors,0.030303030303030304,0.5,0.02857142857142857,0.02564102564102564
25-1113.00,"25-1113.00: Social Work Teachers, Postsecondary",41210,41210: College and other vocational instructors,0.030303030303030304,0.5,0.02857142857142857,0.02564102564102564
25-1121.00,"25-1121.00: Art, Drama, and Music Teachers, Postsecondary",41210,41210: College and other vocational instructors,0.030303030303030304,0.5,0.02857142857142857,0.02564102564102564
25-1122.00,"25-1122.00: Communications Teachers, Postsecondary",41210,41210: College and other vocational instructors,0.030303030303030304,0.5,0.02857142857142857,0.02564102564102564
25-1123.00,"25-1123.00: English Language and Literature Teachers, Postsecondary",41210,41210: College and other vocational instructors,0.030303030303030304,0.5,0.02857142857142857,0.02564102564102564
25-1124.00,"25-1124.00: Foreign Language and Literature Teachers, Postsecondary",41210,41210: College and other vocational instructors,0.030303030303030304,0.5,0.02857142857142857,0.02564102564102564
25-1125.00,"25-1125.00: History Teachers, Postsecondary",41210,41210: College and other vocational instructors,0.030303030303030304,0.5,0.02857142857142857,0.02564102564102564
25-1126.00,"25-1126.00: Philosophy and Religion Teachers, Postsecondary",41210,41210: College and other vocational instructors,0.030303030303030304,0.5,0.02857142857142857,0.02564102564102564
25-1192.00,"25-1192.00: Family and Consumer Sciences Teachers, Postsecondary",41210,41210: College and other vocational instructors,0.030303030303030304,0.5,0.02857142857142857,0.02564102564102564
25-1193.00,"25-1193.00: Recreation and Fitness Studies Teachers, Postsecondary",41210,41210: College and other vocational instructors,0.030303030303030304,0.5,0.02857142857142857,0.02564102564102564
25-2031.00,"25-2031.00: Secondary School Teachers, Except Special and Career/Technical Education",41220,41220: Secondary school teachers,0.25,1,0.2857142857142857,0.3076923076923077
25-2032.00,"25-2032.00: Career/Technical Education Teachers, Secondary School",41220,41220: Secondary school teachers,0.25,1,0.2857142857142857,0.3076923076923077
25-2058.00,"25-2058.00: Special Education Teachers, Secondary School",41220,41220: Secondary school teachers,0.25,1,0.2857142857142857,0.3076923076923077
25-3031.00,"25-3031.00: Substitute Teachers, Short-Term",41220,41220: Secondary school teachers,0.25,0.5,0.14285714285714285,0.07692307692307693
25-2012.00,"25-2012.00: Kindergarten Teachers, Except Special Education",41221,41221: Elementary school and kindergarten teachers,0.14285714285714285,1,0.15384615384615385,0.16
25-2021.00,"25-2021.00: Elementary School Teachers, Except Special Education",41221,41221: Elementary school and kindergarten teachers,0.14285714285714285,1,0.15384615384615385,0.16
